time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1716606336.71107197,0.01217013,3074,0.00040727,0.00000000,0,0.00000107,4169,4245,94,0.00045261
1716606336.81103945,0.01280278,3095,0.00075031,0.00000000,0,0.00000106,4245,4321,100,0.00045129
1716606336.91094685,0.01114165,3098,0.00033275,0.00000000,0,0.00000085,4321,4380,85,0.00044369
1716606337.01002264,0.01367001,3128,0.00074172,0.00000000,0,0.00000119,4380,4451,106,0.00046651
1716606337.11002302,0.01430210,3141,0.00057176,0.00000000,0,0.00000113,4451,4501,88,0.00047829
1716606337.21036839,0.01359769,3124,0.00065907,0.00000000,0,0.00000129,4501,4540,76,0.00054942
1716606337.31018925,0.01302341,3164,0.00082234,0.00000000,0,0.00000098,4540,4600,106,0.00047516
1716606337.41014886,0.01351389,3151,0.00058378,0.00000000,0,0.00000106,4600,4656,91,0.00066155
1716606337.51012778,0.01436126,3133,0.00078470,0.00000000,0,0.00000163,4656,4657,88,0.00044731
1716606337.60999298,0.01243038,3157,0.00030711,0.00000000,0,0.00000088,4657,4716,75,0.00044470
1716606337.71001482,0.01368617,3169,0.00075223,0.00000000,0,0.00000106,4716,4771,113,0.00043806
1716606337.81031084,0.01283554,3120,0.00081563,0.00000000,0,0.00000078,4771,4827,124,0.00047597
1716606337.91003060,0.01263403,3155,0.00051569,0.00000000,0,0.00000090,4827,4864,90,0.00066953
1716606338.01010704,0.01346100,3195,0.00057880,0.00000000,0,0.00000107,4864,4925,82,0.00050178
1716606338.11006737,0.01241353,3194,0.00079053,0.00000000,0,0.00000105,4925,4893,85,0.00045489
1716606338.20990777,0.01406730,3186,0.00063915,0.00000000,0,0.00000096,4893,4944,88,0.00041099
1716606338.30989313,0.01220400,3193,0.00076426,0.00000000,0,0.00000087,4944,4967,86,0.00045919
1716606338.40990233,0.01296567,3160,0.00058074,0.00000000,0,0.00000099,4967,4969,91,0.00048421
1716606338.51000857,0.01343737,3182,0.00034788,0.00000000,0,0.00000100,4969,5024,78,0.00040950
1716606338.61009645,0.01376949,3185,0.00068483,0.00000000,0,0.00000099,5024,5065,94,0.00041314
1716606338.71014023,0.01407173,3172,0.00104533,0.00000000,0,0.00000094,5065,5042,104,0.00026156
1716606338.81007051,0.01288387,3197,0.00046777,0.00000000,0,0.00000106,5042,5094,96,0.00046524
1716606338.91026831,0.01245166,3154,0.00049446,0.00000000,0,0.00000115,5094,5120,91,0.00046111
1716606339.01023746,0.01414530,3168,0.00100294,0.00000000,0,0.00000090,5120,5083,99,0.00041653
1716606339.11045384,0.01359866,3191,0.00069622,0.00000000,0,0.00000108,5083,5112,76,0.00047981
1716606339.21043015,0.01492199,3151,0.00058044,0.00000000,0,0.00000077,5112,5159,92,0.00046229
1716606339.31037807,0.01348063,3135,0.00073773,0.00000000,0,0.00000095,5159,5157,90,0.00041895
1716606339.41049528,0.01494582,3174,0.00036494,0.00000000,0,0.00000095,5157,5202,76,0.00049152
1716606339.51057315,0.01617265,3156,0.00045353,0.00000000,0,0.00000099,5202,5272,90,0.00044629
1716606339.61054516,0.01344423,3128,0.00064447,0.00000000,0,0.00000100,5272,5318,86,0.00032883
1716606339.71041298,0.01306594,3100,0.00069692,0.00000000,0,0.00000091,5318,5325,87,0.00049849
1716606339.81070375,0.01296857,3095,0.00059606,0.00000000,0,0.00000090,5325,5359,77,0.00044680
1716606339.91067219,0.01297738,3097,0.00093041,0.00000000,0,0.00000081,5359,5328,99,0.00044813
1716606340.01065493,0.01215198,3135,0.00045403,0.00000000,0,0.00000100,5328,5376,87,0.00041728
1716606340.11066079,0.01211246,3143,0.00055300,0.00000000,0,0.00000047,5376,5400,67,0.00046509
1716606340.21083951,0.01550949,3129,0.00077911,0.00000000,0,0.00000098,5400,5391,94,0.00044660
1716606340.31091619,0.01287173,3135,0.00040736,0.00000000,0,0.00000083,5391,5443,83,0.00059184
1716606340.41083312,0.01420402,3131,0.00071105,0.00000000,0,0.00000089,5443,5488,94,0.00044452
1716606340.51072073,0.01324351,3108,0.00055618,0.00000000,0,0.00000097,5488,5541,79,0.00020896
1716606340.61001253,0.01484229,3151,0.00063818,0.00000000,0,0.00000108,5541,5572,90,0.00048168
1716606340.70984268,0.01260643,3117,0.00044369,0.00000000,0,0.00000068,5572,5573,79,0.00045710
1716606340.81090713,0.01183022,3094,0.00075276,0.00000000,0,0.00000067,5573,5642,101,0.00041971
1716606340.91088915,0.01422950,3119,0.00071556,0.00000000,0,0.00000106,5642,5664,89,0.00062998
1716606341.00997043,0.01438988,3111,0.00113696,0.00000000,0,0.00000152,5664,5708,110,0.00046149
1716606341.11001968,0.01439698,3118,0.00094070,0.00000000,0,0.00000094,5708,5752,83,0.00044649
1716606341.20992684,0.01391079,3172,0.00098459,0.00000000,0,0.00000086,5752,5710,84,0.00026861
1716606341.31019688,0.01391376,3106,0.00116778,0.00000000,0,0.00000118,5710,5579,81,0.00046817
1716606341.41019487,0.01307648,3124,0.00062629,0.00000000,0,0.00000108,5579,5614,81,0.00047216
1716606341.50983477,0.01380851,3092,0.00056894,0.00000000,0,0.00000101,5614,5682,77,0.00045244
1716606341.60996342,0.01433627,3129,0.00062371,0.00000000,0,0.00000120,5682,5753,98,0.00048336
1716606341.70993161,0.01352447,3179,0.00055147,0.00000000,0,0.00000102,5753,5833,102,0.00047340
1716606341.81022000,0.01411583,3074,0.00057314,0.00000000,0,0.00000126,5833,5879,86,0.00026486
1716606341.90998244,0.01584090,3167,0.00164514,0.00000000,0,0.00000109,5879,5803,100,0.00046576
1716606342.01003671,0.01517333,3087,0.00063950,0.00000000,0,0.00000140,5803,5832,98,0.00061106
1716606342.11004806,0.01636239,3136,0.00061052,0.00000000,0,0.00000105,5832,5866,72,0.00042226
1716606342.20990634,0.01544215,3108,0.00139264,0.00000000,0,0.00000109,5866,5864,118,0.00043969
1716606342.30992079,0.01392052,3097,0.00071586,0.00000000,0,0.00000098,5799,5875,99,0.00044986
1716606342.40988541,0.01387628,3124,0.00088667,0.00000000,0,0.00000095,5875,5902,97,0.00047193
1716606342.50992393,0.01037068,3163,0.00041082,0.00000000,0,0.00000058,5902,5952,89,0.00043744
1716606342.61008596,0.01259925,3160,0.00051616,0.00000000,0,0.00000095,5952,6008,82,0.00053829
1716606342.71013045,0.01390062,3187,0.00052522,0.00000000,0,0.00000092,6008,6073,97,0.00045616
1716606342.81024766,0.01335317,3131,0.00047858,0.00000000,0,0.00000117,6073,6113,89,0.00045776
1716606342.91028285,0.01321404,3177,0.00070450,0.00000000,0,0.00000098,6113,6185,98,0.00046562
1716606343.01019382,0.01448563,3158,0.00099434,0.00000000,0,0.00000096,6185,6220,99,0.00045916
1716606343.11049891,0.01364323,3142,0.00051870,0.00000000,0,0.00000082,6220,6288,86,0.00044884
1716606343.21033764,0.01346204,3149,0.00061646,0.00000000,0,0.00000081,6288,6319,74,0.00044922
1716606343.31046867,0.01364452,3161,0.00107126,0.00000000,0,0.00000080,6319,6300,95,0.00042213
1716606343.41052318,0.01339748,3231,0.00068112,0.00000000,0,0.00000092,6300,6347,117,0.00040535
1716606343.51052499,0.01519183,3200,0.00198840,0.00000000,0,0.00000076,6347,6299,88,0.00045477
1716606343.61057997,0.01267866,3213,0.00043340,0.00000000,0,0.00000097,5684,5781,102,0.00046776
1716606343.71053672,0.01303977,3255,0.00045430,0.00000000,0,0.00000062,5781,5861,95,0.00045205
1716606343.81065774,0.01268500,3185,0.00052374,0.00000000,0,0.00000130,5861,5946,99,0.00048022
1716606343.91074085,0.01272950,3213,0.00044546,0.00000000,0,0.00000078,5946,6036,103,0.00044652
1716606344.01093149,0.01363194,3213,0.00053542,0.00000000,0,0.00000082,6036,6106,88,0.00031674
1716606344.11083555,0.01219649,3239,0.00090115,0.00000000,0,0.00000054,6106,6202,119,0.00046129
1716606344.21082187,0.01364554,3215,0.00063731,0.00000000,0,0.00000115,6202,6259,89,0.00042698
1716606344.30986285,0.01227993,3209,0.00044251,0.00000000,0,0.00000090,6259,6332,99,0.00041255
1716606344.41071057,0.01432276,3233,0.00073485,0.00000000,0,0.00000096,6332,6428,119,0.00046425
1716606344.51072907,0.01417727,3201,0.00069754,0.00000000,0,0.00000085,6428,6495,115,0.00044447
1716606344.61097884,0.01424592,3254,0.00078525,0.00000000,0,0.00000084,6495,6558,110,0.00044167
1716606344.71086717,0.01226025,3211,0.00066876,0.00000000,0,0.00000081,6558,6591,103,0.00044971
1716606344.81086040,0.01329684,3182,0.00062068,0.00000000,0,0.00000101,6591,6623,104,0.00045358
1716606344.91001058,0.01407340,3232,0.00059990,0.00000000,0,0.00000098,6623,6714,136,0.00047037
1716606345.00992870,0.01383823,3209,0.00073019,0.00000000,0,0.00000091,6714,6783,105,0.00020285
1716606345.10997510,0.01391383,3206,0.00069477,0.00000000,0,0.00000146,6783,6861,116,0.00040909
1716606345.21014786,0.01373747,3190,0.00058102,0.00000000,0,0.00000123,6861,6920,106,0.00045120
1716606345.31019497,0.01300591,3155,0.00086053,0.00000000,0,0.00000088,6920,6865,93,0.00048163
1716606345.41020656,0.01109215,3168,0.00090674,0.00000000,0,0.00000068,6865,6872,113,0.00045206
1716606345.51005983,0.01368685,3168,0.00121084,0.00000000,0,0.00000097,6872,6870,99,0.00049698
1716606345.60992312,0.01338901,3197,0.00070388,0.00000000,0,0.00000120,6870,6959,115,0.00045599
1716606345.70995498,0.01703198,3174,0.00079433,0.00000000,0,0.00000088,6959,7018,116,0.00040888
1716606345.81034446,0.01366329,3171,0.00098389,0.00000000,0,0.00000092,7018,7080,135,0.00022320
1716606345.91005921,0.01509532,3149,0.00140698,0.00000000,0,0.00000101,7080,7078,115,0.00044562
1716606346.01005435,0.01304573,3158,0.00066601,0.00000000,0,0.00000107,7078,7156,116,0.00047957
1716606346.11011004,0.01314607,3159,0.00051573,0.00000000,0,0.00000128,7156,7265,125,0.00066826
1716606346.20997357,0.01397340,3111,0.00078632,0.00000000,0,0.00000125,7265,7333,116,0.00048633
1716606346.31002522,0.01423007,3163,0.00098382,0.00000000,0,0.00000089,7333,7386,115,0.00066207
1716606346.41006041,0.01471494,3118,0.00129036,0.00000000,0,0.00000106,7386,7385,119,0.00048869
1716606346.51009846,0.01408166,3103,0.00141952,0.00000000,0,0.00000126,7385,7383,135,0.00049967
1716606346.61010289,0.01078412,3151,0.00049998,0.00000000,0,0.00000098,7383,7495,141,0.00046649
1716606346.71008134,0.01460368,3150,0.00089627,0.00000000,0,0.00000088,7495,7594,131,0.00045531
1716606346.81034684,0.01480661,3175,0.00083266,0.00000000,0,0.00000120,7594,7666,118,0.00045354
1716606346.91024876,0.01173161,3180,0.00059402,0.00000000,0,0.00000069,7666,7706,123,0.00045812
1716606347.01036692,0.01375376,3113,0.00174434,0.00000000,0,0.00000077,7706,7604,127,0.00031661
1716606347.11039901,0.01558911,3146,0.00205358,0.00000000,0,0.00000095,7604,7627,151,0.00044272
1716606347.21041799,0.01352385,3171,0.00090421,0.00000000,0,0.00000115,7627,7712,143,0.00051632
1716606347.31055355,0.01284346,3151,0.00070294,0.00000000,0,0.00000084,7712,7835,147,0.00030795
1716606347.41064715,0.01336643,3116,0.00082951,0.00000000,0,0.00000128,7835,7903,116,0.00020879
1716606347.51061249,0.01550227,3108,0.00117737,0.00000000,0,0.00000119,7903,8004,123,0.00044954
1716606347.61055970,0.01368804,3146,0.00066408,0.00000000,0,0.00000091,7418,7553,141,0.00043257
1716606347.71072531,0.01535599,3143,0.00078513,0.00000000,0,0.00000076,7553,7682,142,0.00061089
1716606347.81069636,0.01309354,3120,0.00059618,0.00000000,0,0.00000058,7682,7812,142,0.00044804
1716606347.91064429,0.01393519,3150,0.00061920,0.00000000,0,0.00000106,7812,7920,123,0.00070907
1716606348.01089978,0.01416180,3140,0.00084499,0.00000000,0,0.00000101,7920,8022,131,0.00045613
1716606348.11096072,0.01394585,3109,0.00085301,0.00000000,0,0.00000088,8022,8097,124,0.00062629
1716606348.21084976,0.01341798,3134,0.00077252,0.00000000,0,0.00000077,8097,8227,140,0.00034383
1716606348.31073070,0.01229566,3143,0.00083676,0.00000000,0,0.00000072,8227,8325,129,0.00043251
1716606348.41072631,0.01387536,3148,0.00081568,0.00000000,0,0.00000084,8325,8420,122,0.00045329
1716606348.51076388,0.01486640,3100,0.00116017,0.00000000,0,0.00000079,8420,8496,159,0.00045108
1716606348.61094666,0.01162243,3093,0.00108148,0.00000000,0,0.00000135,8496,8579,132,0.00032637
1716606348.71091890,0.01076273,3109,0.00072031,0.00000000,0,0.00000060,8579,8600,119,0.00051198
1716606348.81092238,0.01454344,3153,0.00119483,0.00000000,0,0.00000097,8600,8693,151,0.00047642
1716606348.91108179,0.01380011,3142,0.00092676,0.00000000,0,0.00000098,8693,8760,146,0.00046322
1716606349.01101375,0.01185437,3106,0.00056926,0.00000000,0,0.00000089,8760,8809,104,0.00022976
1716606349.10996652,0.01473110,3159,0.00137646,0.00000000,0,0.00000090,8809,8877,144,0.00025281
1716606349.20988202,0.01601693,3194,0.00177810,0.00000000,0,0.00000079,8877,8881,155,0.00062745
1716606349.31015444,0.01194731,3190,0.00041450,0.00000000,0,0.00000056,8881,8952,129,0.00044704
1716606349.41002727,0.01424164,3170,0.00061340,0.00000000,0,0.00000108,8952,9041,135,0.00060061
1716606349.50995517,0.01391779,3165,0.00094202,0.00000000,0,0.00000117,9041,9096,124,0.00050347
1716606349.60985827,0.01381669,3171,0.00078530,0.00000000,0,0.00000091,9096,9148,120,0.00046048
1716606349.70991468,0.01416466,3160,0.00088026,0.00000000,0,0.00000102,9148,9239,160,0.00025616
1716606349.80995941,0.01254600,3156,0.00122563,0.00000000,0,0.00000096,9239,9296,141,0.00042048
1716606349.91009927,0.01396082,3131,0.00084909,0.00000000,0,0.00000092,9296,9375,115,0.00046518
1716606350.01007342,0.01501606,3152,0.00123417,0.00000000,0,0.00000116,9375,9431,137,0.00057696
1716606350.11012745,0.01407742,3153,0.00093131,0.00000000,0,0.00000103,9431,9524,150,0.00044729
1716606350.20988631,0.01368676,3161,0.00075555,0.00000000,0,0.00000076,9524,9590,122,0.00030105
1716606350.30986071,0.01537480,3133,0.00071167,0.00000000,0,0.00000093,9590,9678,120,0.00037265
1716606350.41001439,0.01464401,3109,0.00106773,0.00000000,0,0.00000087,9478,9547,159,0.00044311
1716606350.51004577,0.01447488,3112,0.00087776,0.00000000,0,0.00000088,9547,9605,124,0.00044643
1716606350.61029410,0.01379985,3145,0.00082179,0.00000000,0,0.00000099,9605,9701,141,0.00044370
1716606350.71004820,0.01399591,3122,0.00108802,0.00000000,0,0.00000103,9701,9732,160,0.00063586
1716606350.81017137,0.01467342,3115,0.00114554,0.00000000,0,0.00000141,9732,9791,135,0.00050728
1716606350.91022515,0.01448167,3137,0.00113181,0.00000000,0,0.00000098,9791,9843,147,0.00044299
1716606351.01033545,0.01401063,3129,0.00098385,0.00000000,0,0.00000091,9843,9946,145,0.00044026
1716606351.11034131,0.01381537,3103,0.00076736,0.00000000,0,0.00000085,9946,10025,139,0.00045302
1716606351.21037102,0.01574457,3115,0.00225980,0.00000000,0,0.00000096,10025,10156,133,0.00045540
1716606351.31041479,0.01343895,3117,0.00068515,0.00000000,0,0.00000095,9383,9540,168,0.00048593
1716606351.41062236,0.01633285,3075,0.00051860,0.00000000,0,0.00000071,9540,9652,134,0.00047995
1716606351.51065445,0.01343541,3078,0.00083737,0.00000000,0,0.00000097,9652,9783,153,0.00044730
1716606351.61067986,0.01359064,3074,0.00073775,0.00000000,0,0.00000083,9783,9911,143,0.00046996
1716606351.71079421,0.01410708,3049,0.00094569,0.00000000,0,0.00000112,9911,10039,149,0.00045619
1716606351.81063747,0.01146716,3018,0.00056805,0.00000000,0,0.00000086,10039,10134,155,0.00046988
1716606351.91076255,0.01466018,3054,0.00139243,0.00000000,0,0.00000112,10134,10229,153,0.00049017
1716606352.01082468,0.01327210,3043,0.00105853,0.00000000,0,0.00000103,10229,10340,157,0.00045195
1716606352.11094928,0.01402449,3059,0.00078059,0.00000000,0,0.00000094,10340,10465,168,0.00047247
1716606352.21092868,0.01545108,3048,0.00077253,0.00000000,0,0.00000108,10465,10587,167,0.00030952
1716606352.31073070,0.01424566,3071,0.00122293,0.00000000,0,0.00000111,10587,10699,174,0.00045373
1716606352.41074395,0.01378273,3075,0.00153562,0.00000000,0,0.00000060,10699,10817,196,0.00041752
1716606352.51098990,0.01502059,3037,0.00165417,0.00000000,0,0.00000087,10817,10887,181,0.00045516
1716606352.61096621,0.01314807,3031,0.00068944,0.00000000,0,0.00000079,10808,10931,153,0.00062286
1716606352.71094394,0.00623567,3060,0.00056461,0.00000000,0,0.00000049,10931,10997,160,0.00045212
1716606352.81000972,0.01358831,3016,0.00073071,0.00000000,0,0.00000126,10997,11144,171,0.00055469
1716606352.90990210,0.01496474,3045,0.00089668,0.00000000,0,0.00000065,11144,11284,180,0.00058999
1716606353.00995946,0.01420278,3053,0.00124637,0.00000000,0,0.00000091,11284,11403,180,0.00017130
1716606353.11104918,0.01444774,3024,0.00123979,0.00000000,0,0.00000082,11403,11498,186,0.00017499
1716606353.21007109,0.01412590,3029,0.00100137,0.00000000,0,0.00000086,11498,11607,185,0.00018032
1716606353.30984545,0.01334436,3036,0.00074545,0.00000000,0,0.00000075,11607,11685,178,0.00045281
1716606353.41000652,0.01518624,3062,0.00202545,0.00000000,0,0.00000083,11685,11721,188,0.00045458
1716606353.50997353,0.01541654,3052,0.00147275,0.00000000,0,0.00000096,11721,11864,201,0.00023243
1716606353.61001801,0.01393200,3050,0.00092870,0.00000000,0,0.00000076,11799,11932,196,0.00045319
1716606353.70988441,0.01475669,3079,0.00111687,0.00000000,0,0.00000107,11932,12064,219,0.00044594
1716606353.80990958,0.01687551,3047,0.00146520,0.00000000,0,0.00000107,12064,12155,192,0.00045021
1716606353.90990901,0.01509884,3087,0.00096925,0.00000000,0,0.00000116,12155,12281,189,0.00047869
1716606354.01008630,0.01412140,3035,0.00085152,0.00000000,0,0.00000113,12281,12388,175,0.00056741
1716606354.11003995,0.01418693,3060,0.00111171,0.00000000,0,0.00000064,12388,12490,197,0.00050033
1716606354.21009898,0.01764482,3106,0.00148307,0.00000000,0,0.00000104,12490,12568,228,0.00046518
1716606354.31007695,0.01492462,3067,0.00183486,0.00000000,0,0.00000072,12568,12506,174,0.00047811
1716606354.41023469,0.01463319,3098,0.00114925,0.00000000,0,0.00000074,12506,12640,209,0.00045259
1716606354.51019406,0.01529328,3076,0.00174276,0.00000000,0,0.00000105,12640,12652,170,0.00049526
1716606354.61018300,0.01680116,3139,0.00179091,0.00000000,0,0.00000113,12652,12738,194,0.00049128
1716606354.71033001,0.01955272,3121,0.00166635,0.00000000,0,0.00000116,12738,12787,184,0.00048911
1716606354.81030679,0.01545426,3145,0.00108963,0.00000000,0,0.00000080,12696,12829,159,0.00051231
1716606354.91038680,0.01421433,3149,0.00090498,0.00000000,0,0.00000118,12829,12973,183,0.00046683
1716606355.01051855,0.01539514,3115,0.00137344,0.00000000,0,0.00000099,12973,13030,154,0.00046408
1716606355.11043668,0.01460278,3100,0.00127944,0.00000000,0,0.00000112,13030,13114,186,0.00067326
1716606355.21048927,0.01573959,3101,0.00151497,0.00000000,0,0.00000104,13114,13274,205,0.00046136
1716606355.31070185,0.01383374,3134,0.00088761,0.00000000,0,0.00000090,13274,13389,182,0.00044814
1716606355.41075945,0.01499318,3190,0.00115011,0.00000000,0,0.00000078,13207,13321,158,0.00046699
1716606355.51084971,0.01410618,3202,0.00085269,0.00000000,0,0.00000090,13321,13466,190,0.00042217
1716606355.61092758,0.01622252,3168,0.00095393,0.00000000,0,0.00000098,13466,13565,190,0.00046407
1716606355.71073389,0.01577732,3184,0.00151329,0.00000000,0,0.00000092,13565,13700,188,0.00046049
1716606355.81070518,0.01654252,3156,0.00119608,0.00000000,0,0.00000121,13217,13385,192,0.00045731
1716606355.91096163,0.01517699,3195,0.00114923,0.00000000,0,0.00000088,13385,13531,176,0.00043738
1716606356.01095891,0.01508735,3192,0.00094542,0.00000000,0,0.00000089,13531,13671,187,0.00045806
1716606356.11091542,0.01561624,3180,0.00140256,0.00000000,0,0.00000105,13671,13794,177,0.00045256
1716606356.21115232,0.01476976,3199,0.00092629,0.00000000,0,0.00000110,13794,13935,178,0.00071694
1716606356.31087446,0.01533050,3224,0.00121896,0.00000000,0,0.00000080,13935,14087,190,0.00055047
1716606356.40994048,0.01464287,3244,0.00121766,0.00000000,0,0.00000090,14087,14216,171,0.00046554
1716606356.51100135,0.01549866,3228,0.00116545,0.00000000,0,0.00000100,14216,14287,155,0.00046515
1716606356.61096835,0.01576789,3227,0.00136763,0.00000000,0,0.00000109,14287,14404,177,0.00051178
1716606356.71007872,0.01486439,3213,0.00122371,0.00000000,0,0.00000077,14404,14524,166,0.00050026
1716606356.81119967,0.01414575,3201,0.00075496,0.00000000,0,0.00000099,14524,14627,139,0.00047171
1716606356.91113043,0.01316894,3256,0.00076937,0.00000000,0,0.00000070,14627,14624,172,0.00046525
1716606357.01022029,0.01475712,3227,0.00115214,0.00000000,0,0.00000070,14624,14696,152,0.00045760
1716606357.11002731,0.01560991,3218,0.00127162,0.00000000,0,0.00000068,14696,14789,160,0.00032452
1716606357.21004939,0.01510937,3264,0.00150250,0.00000000,0,0.00000081,14789,14813,145,0.00047312
1716606357.31012177,0.01436370,3222,0.00073078,0.00000000,0,0.00000071,14813,14927,152,0.00042090
1716606357.40995717,0.01662041,3233,0.00088588,0.00000000,0,0.00000100,14927,14925,144,0.00045054
1716606357.51030064,0.01587360,3263,0.00095814,0.00000000,0,0.00000086,14925,15010,130,0.00045170
1716606357.61032438,0.01702726,3238,0.00089873,0.00000000,0,0.00000101,15010,15059,133,0.00049597
1716606357.70997930,0.01603439,3227,0.00167179,0.00000000,0,0.00000091,15059,15106,160,0.00045369
1716606357.81007338,0.01383099,3279,0.00079882,0.00000000,0,0.00000094,15106,15199,138,0.00069999
1716606357.91005731,0.01451081,3249,0.00071286,0.00000000,0,0.00000103,15199,15300,139,0.00047099
1716606358.01000047,0.01524779,3266,0.00087363,0.00000000,0,0.00000105,15300,15346,148,0.00069088
1716606358.10992360,0.01597432,3268,0.00161894,0.00000000,0,0.00000096,15346,15391,138,0.00037378
1716606358.20988345,0.01594036,3267,0.00156333,0.00000000,0,0.00000108,15391,15368,157,0.00046423
1716606358.31016517,0.01434251,3257,0.00074825,0.00000000,0,0.00000106,15368,15443,140,0.00044958
1716606358.41004276,0.01457942,3232,0.00078470,0.00000000,0,0.00000065,15443,15476,126,0.00047227
1716606358.51011944,0.01626048,3264,0.00114201,0.00000000,0,0.00000085,15476,15595,159,0.00047272
1716606358.61025119,0.01556451,3283,0.00134054,0.00000000,0,0.00000092,15595,15630,137,0.00049300
1716606358.71015024,0.01366555,3258,0.00079897,0.00000000,0,0.00000087,15630,15723,151,0.00042614
1716606358.81023812,0.01471202,3339,0.00068914,0.00000000,0,0.00000114,15723,15806,123,0.00030308
1716606358.91030288,0.01477939,3287,0.00066678,0.00000000,0,0.00000111,15806,15860,107,0.00060040
1716606359.01035285,0.01687646,3314,0.00137413,0.00000000,0,0.00000123,15860,15849,150,0.00068396
1716606359.11033225,0.01468809,3358,0.00101099,0.00000000,0,0.00000098,15849,15917,140,0.00042137
1716606359.21060586,0.01572059,3346,0.00201277,0.00000000,0,0.00000128,15917,15879,112,0.00049617
1716606359.31051707,0.01614421,3342,0.00093044,0.00000000,0,0.00000122,15879,15988,155,0.00044762
1716606359.41055775,0.01666941,3333,0.00080588,0.00000000,0,0.00000127,15988,16057,158,0.00045900
1716606359.51069522,0.01462714,3368,0.00101350,0.00000000,0,0.00000100,16057,16154,138,0.00051844
1716606359.61065245,0.01453661,3376,0.00127351,0.00000000,0,0.00000082,16154,16166,136,0.00066940
1716606359.71060276,0.01563842,3363,0.00233425,0.00000000,0,0.00000078,16166,16118,135,0.00048867
1716606359.81055331,0.01423598,3426,0.00132247,0.00000000,0,0.00000088,16118,16053,147,0.00071961
1716606359.91080236,0.01427488,3393,0.00113542,0.00000000,0,0.00000133,16053,16144,141,0.00045812
1716606360.01086521,0.01406805,3403,0.00094696,0.00000000,0,0.00000095,16119,16197,120,0.00045880
1716606360.11081719,0.01529685,3374,0.00200502,0.00000000,0,0.00000113,16197,16241,147,0.00044492
1716606360.21071601,0.01367664,3406,0.00092648,0.00000000,0,0.00000100,16241,16281,143,0.00047822
1716606360.31069922,0.01423053,3436,0.00073535,0.00000000,0,0.00000098,16281,16374,143,0.00045293
1716606360.41090012,0.01453223,3383,0.00114556,0.00000000,0,0.00000106,16374,16434,129,0.00042630
1716606360.51087713,0.01376991,3409,0.00231798,0.00000000,0,0.00000058,16434,16550,143,0.00046630
1716606360.61085367,0.01108334,3401,0.00053867,0.00000000,0,0.00000102,15532,15651,132,0.00045878
1716606360.71005702,0.01284533,3434,0.00070482,0.00000000,0,0.00000098,15651,15747,108,0.00053335
1716606360.81101704,0.01304524,3499,0.00050961,0.00000000,0,0.00000090,15747,15839,113,0.00055305
1716606360.91099548,0.01351203,3463,0.00069211,0.00000000,0,0.00000109,15839,15932,119,0.00050021
1716606361.00965166,0.01208166,3558,0.00092990,0.00000000,0,0.00000091,15932,16035,130,0.00051367
1716606361.11003685,0.01350134,3523,0.00067452,0.00000000,0,0.00000124,16035,16116,115,0.00043196
1716606361.21011472,0.01763451,3591,0.00081206,0.00000000,0,0.00000158,16116,16216,116,0.00046968
1716606361.30992150,0.01388188,3563,0.00090948,0.00000000,0,0.00000100,16216,16271,112,0.00035459
1716606361.40992475,0.01370592,3558,0.00095619,0.00000000,0,0.00000101,16271,16342,123,0.00023302
1716606361.51028657,0.01320326,3604,0.00077503,0.00000000,0,0.00000122,16342,16365,120,0.00034789
1716606361.60981727,0.01392895,3594,0.00090562,0.00000000,0,0.00000166,16365,16433,120,0.00050539
1716606361.71009684,0.01363181,3625,0.00087012,0.00000000,0,0.00000116,16433,16515,140,0.00051616
1716606361.81006598,0.01018380,3672,0.00041297,0.00000000,0,0.00000103,16515,16602,121,0.00048136
1716606361.91005254,0.01401587,3688,0.00083207,0.00000000,0,0.00000104,16602,16681,112,0.00052004
1716606362.00993133,0.01410881,3693,0.00106916,0.00000000,0,0.00000092,16681,16710,127,0.00054590
1716606362.10990715,0.01336879,3710,0.00084650,0.00000000,0,0.00000142,16710,16758,111,0.00047971
1716606362.20997310,0.01547635,3727,0.00091200,0.00000000,0,0.00000104,16758,16749,92,0.00022050
1716606362.31000543,0.01359612,3704,0.00063552,0.00000000,0,0.00000118,16749,16801,96,0.00045649
1716606362.41013598,0.01306509,3711,0.00051162,0.00000000,0,0.00000124,16801,16866,89,0.00046320
1716606362.51010704,0.01337169,3741,0.00061725,0.00000000,0,0.00000088,16866,16915,115,0.00084602
1716606362.61029601,0.01385204,3720,0.00100476,0.00000000,0,0.00000128,16915,16961,111,0.00051949
1716606362.71025825,0.01390158,3731,0.00083724,0.00000000,0,0.00000078,16961,17033,111,0.00045967
1716606362.81021261,0.01443331,3784,0.00100396,0.00000000,0,0.00000095,17033,17026,114,0.00045286
1716606362.91040301,0.01251714,3762,0.00087410,0.00000000,0,0.00000091,17026,17043,96,0.00043606
1716606363.01041842,0.01334540,3773,0.00081184,0.00000000,0,0.00000118,17043,17093,117,0.00047264
1716606363.11038542,0.01419337,3793,0.00100390,0.00000000,0,0.00000107,17093,17138,109,0.00051062
1716606363.21052694,0.01324809,3733,0.00059035,0.00000000,0,0.00000118,17138,17168,88,0.00049815
1716606363.31051946,0.01417551,3771,0.00082805,0.00000000,0,0.00000118,17168,17164,80,0.00045061
1716606363.41072798,0.01311913,3739,0.00099423,0.00000000,0,0.00000125,17164,17172,90,0.00031784
